id,discovered_theme,category,severity,root_cause_hypothesis,supporting_quote,is_new_or_notable,created_date,is_solved,solved_by,has_solution,last_answer_trusted,has_trusted_answer,n_answers,n_creator_answers
1587774,How to filter/search email by date range,search-folders,1,User unaware of Search Messages and saved-search virtual folder features; how-to question.,How can I filter email to just show from a certain date forward?,False,2026-06-16,False,,False,True,True,2,0
1587806,Multiple large Gmail All Mail files consuming disk space,performance-crash,2,Gmail All Mail folder duplicates all mail plus leftover numbered/rstmp files from prior server config changes bloat the profile.,"I have 14 All Mail files numbered ""-1"" to ""-13"" plus the most recent All Mail",False,2026-06-16,True,Toad-Hall,True,False,True,4,2
1587810,Cannot send from primary Comcast account on new computer while secondaries work,send-receive,4,Primary account likely assigned the wrong SMTP server after migration; each Comcast account needs its correct outgoing server mapping.,I cannot send emails out with primary account. I can get secondary emails to send out.,False,2026-06-16,False,,False,True,True,4,0
1587823,Setup prompts for email password user believes they never had,account-login,2,User confused about mandatory email account password; needs provider password or app-specific password to add account on new machine.,it wants a password that I never had.,False,2026-06-16,False,,False,True,True,1,0
1587844,IMAP folders missing after migrating from Comcast to Yahoo,migration-import,3,Folder subscription list not fully refreshed and 'show only subscribed folders' setting hid server folders until IMAP sync caught up.,I lost my folders in thunderbird when migrating from comcast to yahoo,False,2026-06-17,False,,False,True,True,9,4
1587869,40-50 second delay authenticating with host on startup (Mac aarch64),performance-crash,3,"Slow authentication handshake, possibly DNS/OAuth or server response latency at connection time on macOS ARM build.","ci vogliono almeno 40-50 secondi con il messaggio: ""Host contattato, invio in corso delle informazioni di autenticazione..""",True,2026-06-17,False,,False,False,False,7,3
1587880,"t-online.de account autoconfig fails, needs manual port/auth settings",account-login,2,"Provider settings not in Thunderbird's autoconfig database, requiring manual server configuration.",Thunderbird failed to find the settings for your email account,False,2026-06-17,False,,False,True,True,2,0
1587884,AOL accounts' inboxes merged/duplicated after re-adding without password prompt,account-login,3,Stale saved OAuth/password credentials caused the wife's account to authenticate against the husband's AOL mailbox due to shared Yahoo/AOL cookies.,my emails suddenly started appearing in both my AOL account and my wifes AOL account while her emails don't appar at all,True,2026-06-17,True,Toad-Hall,True,False,True,3,2
1587894,Attachment preview popup shows black screen for PDFs (caused by add-on),addons-extensions,2,The 'attachment and image viewer/slideshow' add-on triggers a preview popup that fails to render PDFs.,"disable the attachment preview pop-up for incoming emails. Almost all attachments I receive are PDFs and it doesn't work with them, only showing a black screen",False,2026-06-17,False,,False,True,True,4,2
1587895,German setup wizard password prompt unclear,account-login,2,The German localization of the account setup wizard uses ambiguous wording for 'password' that doesn't clarify it means the email provider account password.,the setup asks for the password but it meant the password from the emailprovider to allow thirdpartyapps access,False,2026-06-17,False,,False,True,True,2,0
1587912,Cannot sort tags alphabetically,ui-ux,2,Tag management UI lacks an alphabetical sort option for the tag list.,Las ETIQUETAS no pueden ordenarse alfabéticamente,False,2026-06-17,False,,False,True,True,1,0
1587918,Download button redirects to donation page confusingly,ui-ux,1,"The website download flow shows the donation page while the actual download proceeds silently, confusing users into thinking no download occurred.",Whenever I click download I'm returned to the Donate page. Are these URL scams?,False,2026-06-17,True,contact1301,True,False,True,4,1
1587933,Thunderbird freezes/'Not responding' on any click,performance-crash,4,"A corrupted profile, add-on, or antivirus interaction causes UI to hang immediately on interaction; needs troubleshoot mode to isolate.","when I click on anything, it just comes back ""Not responding""",True,2026-06-17,False,,False,True,True,4,1
1587934,Gradual stop of incoming emails,send-receive,4,"Server-side mail delivery or hosting domain issue rather than Thunderbird config, given mail arrives only from some accounts.",since friday 12th i havent received any barring a few tester emails from gmail accounts,False,2026-06-17,False,,False,True,True,1,0
1587939,Calendar appointments before startup not shown/reminders missed,calendar-tasks,3,Reminders/appointments scheduled before Thunderbird launches are not surfaced because reminder alarms only fire while running.,"gli appuntamenti sul calendario anteriori all'apertura di thunderbird vengono ""dimenticati"" e non appaiono",False,2026-06-17,False,,False,False,False,1,0
1587942,Cannot send or receive with Xfinity/Comcast account,send-receive,5,Comcast server authentication or settings change (likely OAuth/password) preventing IMAP/SMTP connection.,"E-Mail messages are in Xfinity, but do not come to Mozilla Thunderbird",False,2026-06-17,False,,False,False,False,1,0
1587944,IMAP not listed in saved passwords; links no longer open,settings-config,2,"Password stored via OAuth so not shown as IMAP password, and a recent update changed default browser/link-handling behavior.","O imap não está listado nas passwords, mas funciona. Porque?",False,2026-06-17,False,,False,False,False,0,0
1587952,"Yahoo account authentication error, OAuth2 not offered",sync-oauth,4,"OAuth2 authentication method fails or is unavailable for Yahoo, possibly due to blocked cookies in Thunderbird.","The authentication method ""OAuth2"" does not appear",True,2026-06-17,False,,False,True,True,1,0
1587956,Suddenly cannot send or receive after update/reboot,send-receive,4,"Third-party antivirus blocking Thunderbird after an update, or connection/config reset.","after booting my computer today, I hadn't receive any emails nor could I send emails either",False,2026-06-17,False,,False,True,True,1,0
1587962,Gmail POP3/SMTP setup prompts for unknown separate password,account-login,3,User configured POP3/SMTP for Gmail instead of OAuth and is being asked for an app-specific password rather than Google account password.,"another password is requested. I don't know which, and there's no possibilty to get a new",False,2026-06-17,True,MattAuSupport,True,True,True,1,0
1587963,Archiving/moving large mail store to separate volume,settings-config,2,User needs to relocate mail storage or export ~500k messages because local disk cannot hold the full store.,saving or archiving this mail to a separate volume,False,2026-06-17,False,,False,True,True,1,0
1587970,Thunderbird 152 hangs at 'System Integration' on fresh install,performance-crash,4,"System Integration default-client check hangs at startup, possibly due to AV/VPN interference or a regression in 152.0.","I get ""System Integration"" (Not Responding)"" window. The only option is to exit",True,2026-06-17,False,,False,True,True,1,0
1587972,Adding a second Gmail account to Thunderbird on new PC,account-login,2,User conflates adding an identity with setting up a second Gmail account after computer migration.,I wish to add Deb to my account with as little involvement on my part as possible,False,2026-06-17,False,,False,True,True,1,0
1587978,Folder pane not resizable via mouse per-tab after 151 update,ui-ux,3,Regression in per-tab folder pane splitter cursor/border detection introduced around 151.0.1 (bug 2048826).,Shortly after the 151.0.1 update this stopped working,True,2026-06-17,False,,False,True,True,16,5
1587980,Change new mail notification sound,settings-config,1,How-to question; notification sound is configurable in settings.,How do I change the mail notification sound?,False,2026-06-17,False,,False,True,True,1,0
1587981,Sent mail listing disappeared,search-folders,3,Sent folder view empty possibly due to view filters or IMAP sync issue; needs POP/IMAP clarification.,how disappeared sent e-mail listing will be readable again,False,2026-06-17,False,,False,True,True,1,0
1587987,Tiscali IMAP 'maximum number of connections exceeded' error,send-receive,4,Too many simultaneous IMAP connections from PC and Android clients exceed Tiscali server per-user connection limit.,"ricevo il messaggio ""maximum number of connectios from user + ip exeeded""",True,2026-06-17,False,,False,False,False,3,1
1588012,Syncing profile/messages/calendar/contacts across multiple PCs,sync-oauth,2,"Thunderbird lacks native profile sync; copying files fails so IMAP/CalDAV/CardDAV needed, complicated by POP usage.",I've been trying to find a way of synchronising Thunderbird data,False,2026-06-17,False,,False,False,True,9,4
1588018,Changing email address after account hacked,account-login,3,"Account compromise; address change must be done at the mail provider, not in Thunderbird.",mein email account wurde gehackt,False,2026-06-17,False,,False,True,True,1,0
1588022,Only recent emails displayed in folders,search-folders,3,A view filter or synchronization/quick-filter setting is limiting displayed messages to recent/unread ones.,"Only the last few emails are displayed in inbox, sent etc.",False,2026-06-17,False,,False,True,True,1,0
1588053,Cannot send email,send-receive,4,SMTP outgoing server misconfiguration or authentication failure prevents sending.,still cant send email,False,2026-06-17,False,,False,True,True,1,0
1588073,Remove message count from folder display,ui-ux,1,Grouped By Sort view option caused unexpected message-count grouping headers.,How do I remove the message counts in the image below,False,2026-06-18,True,rednoise,True,False,True,2,1
1588078,Sent emails not delivered to recipients via Bell SMTP,send-receive,5,Bell provider reverse DNS/MX CNAME misconfiguration causes remote servers to reject mail sent through Thunderbird's SMTP.,People are not receiving my emails. I am receiving other peoples emails.,True,2026-06-18,False,,False,True,True,4,2
1588093,Emails stay bold/unread after being opened,ui-ux,2,An add-on interfered with mark-as-read behavior; disabling add-ons resolved it.,Today when I click on an email to open the Bold print stays. So doesn't show as an already read.,False,2026-06-18,True,rufus_wallaby,True,False,True,8,4
1588098,Switching profile from Betterbird to Thunderbird fails,migration-import,3,Profile compatibility.ini version mismatch between Betterbird and Thunderbird prevents profile reuse.,"open Thunderbird and it should work as they have the same base code, but it doesn't",False,2026-06-18,False,,False,True,True,2,0
1588102,Shift/Delete in Unread search folder deletes all messages,search-folders,5,"Deleting within a virtual search folder acts on underlying messages unexpectedly, causing data loss across the inbox.","I Shift/Deleted an email in my UNREAD search folder, & all emails in the folder disappeared",True,2026-06-18,False,,False,False,True,4,2
1588131,Freeze when saving message via Save As,performance-crash,3,Antivirus scanning or hardware acceleration causes the save dialog to hang.,Thunderbird freezes when I want to save a message on the computer (save as),False,2026-06-18,True,Googlethunderbird.,True,True,True,6,0
1588132,MyPhoneExplorer add-on incompatible with Thunderbird 152,addons-extensions,2,Add-on max compatibility version (151.*) not yet updated for newly released TB 152.,le module n'est pas compatible avec la v152 de TB,True,2026-06-18,False,,False,True,True,3,1
1588143,Recover email deleted from Trash,send-receive,3,Message permanently removed from Trash with no backup; recovery requires undelete tools or backup.,"een bericht verzonden, en dit wat later via de prullenbak verwijderd. Echter nu heb ik deze email nodig",False,2026-06-18,False,,False,True,True,1,0
1588144,POP3 login to pop.tiscali.co.uk failing,account-login,4,Provider-side authentication change or stored wrong password/server settings for the Tiscali POP account.,Login to server pop.tiscali.co.uk with username [redacted]@tiscali.co.uk failed.,False,2026-06-18,False,,False,True,True,1,0
1588154,Windows Security prompt when accessing saved passwords,encryption-security,2,"OS credential store (Windows Hello/Credential Manager) integration prompts for Windows account credentials, not email or primary password.",To access the passwords there is now a prompt asking for an email and password- some 'identity'.,True,2026-06-18,False,,False,True,True,1,0
1588174,Repeated Google Calendar authorization prompt on every startup,calendar-tasks,3,"Known bug in the Google Calendar add-on failing to persist OAuth tokens, fixed in an upcoming update.",iedere keer toestemming verlenen aan google calender voor toegang to mijn account,True,2026-06-18,True,Mozilla-assistent,True,True,True,3,1
1588176,Inline forwarded email with inherited attachments fails to save as draft on second save,attachments,3,"Thunderbird cannot reprocess inherited attachments on repeated draft saves, producing a misleading access-rights error.",The second save fails with an error message similar to: “Your message cannot be saved as a draft. There was an error attaching [filename].,True,2026-06-18,False,,False,False,True,3,0
1588178,Account missing from folder list due to unread-only folder filter,ui-ux,2,"Folder view filter for unread-only hides an entire POP account with no messages, an unintended side effect.",met ijzeren consequentie werd toen het hele account niet meer getoond. Dit lijkt mij een onbedoeld effect,True,2026-06-18,True,leo.tebraake,True,False,False,1,1
1588184,No policy to block users requesting read receipts,settings-config,2,"policies.json lacks an option to disable requesting return receipts, only confirmation handling exists.",I also want to block the users from asking for read receipts,False,2026-06-18,False,,False,True,True,3,1
1588203,Newly created local address book disappears after restart,settings-config,4,"Profile settings not being written on shutdown, likely due to antivirus/VPN locking prefs.js or unclean exit.","When I open Thunderbird the next day, the new address book has disappeared.",True,2026-06-18,False,,False,True,True,3,1
1588209,Password change requires restart and confusing password manager wording,account-login,2,"Cached credentials/tokens not refreshed until restart, plus unclear password-manager UI labeling.",TB kept saying that it was the wrong password. After a few unsuccessful tries I rebooted tb. It worked.,False,2026-06-18,False,,False,True,True,1,0
1588222,New contact dialog appears off-screen,ui-ux,3,Address book layout/window state issue placing the edit box off-screen; fixed by switching to table layout.,When I try to add a new contact the box is 3/4 off the screen to the right,False,2026-06-18,True,davidsk,True,True,True,3,1
1588227,Spellchecker popup appears and locks screen despite being disabled,ui-ux,3,Spellcheck-on-send setting still triggers a modal dialog even when inline checking is turned off.,have spell checker off but still pops up and locks the screen,True,2026-06-18,False,,False,True,True,1,0
1588232,Filtering emails with future/impossible dates as junk,spam-filters,2,"Thunderbird static filters lack a 'date greater than today' criterion, and the spam originates from senders with incorrect date headers.",I am getting a lot of email dated a month of more in the future. How do I best filter these out as junk?,False,2026-06-18,False,,False,True,True,2,0
1588234,mailto link with invalid 'email:' syntax not handled,ui-ux,1,"The link used invalid 'email:' scheme instead of 'mailto:', so Thunderbird could not register as the handler.",I received an email with the following link: email: customerservices@zen.co.uk,False,2026-06-18,True,rednoise,True,False,True,2,1
1588235,IMAP inbox messages and applied labels vanishing periodically,send-receive,4,"Anti-virus real-time scanning corrupts the Thunderbird IMAP mail folder, causing re-download and loss of applied tags.","w folderze ""Odebrane"" znikają wszystkie wiadomości i po jakimś czasie pobierają się o nowa wszystkie nagłówki",True,2026-06-18,False,,False,True,True,1,0
1588237,"Accounts won't update, unable to change password",account-login,3,Provider uses OAuth so no password is stored; authentication failure likely due to antivirus or expired token rather than password.,I cannot find anywhere to update my password.,False,2026-06-18,False,,False,True,True,1,0
1588250,Error attaching photos: cannot access file,attachments,3,"The image file was locked or inaccessible (in use by another program, antivirus, or protected location) at attach time.",There was an error attaching My 2nd photo spraying P1080183.JPG. Plese check that you have access to the file.,False,2026-06-18,False,,False,True,True,3,1
1588251,"Deleted messages reappear in inbox, cannot move messages",send-receive,4,Corrupt inbox folder index causing delete/move operations to fail and messages to reappear.,when i click delete they just keep re-appearing in my in box,True,2026-06-18,False,,False,True,True,1,0
1588254,Cannot sign in to email account,account-login,3,Likely provider-side authentication failure; unclear whether user confuses Thunderbird startup with provider password prompt.,when I sign in I don't get in,False,2026-06-18,False,,False,True,True,1,0
1588255,Thunderbird won't update on Linux Mint,performance-crash,2,"Distro package manager update issue or stale software sources mirror, not a Thunderbird bug.",Thunderbird will not update to new version 9d1ba1e8a1 on Linux Mint-22.3,False,2026-06-18,False,,False,True,True,1,0
1588256,Cannot send emails despite matching credentials,send-receive,3,"Incorrect SMTP outgoing server settings (port, authentication method, or connection security).",keep getting this message when trying to send out emails. Credentials match.,False,2026-06-18,True,rednoise,True,True,True,1,0
1588268,MS 365 OAuth2 account inbox not receiving mail,sync-oauth,3,IMAP folder subscription or sync misconfiguration for the Microsoft 365 account despite working SMTP.,"got the settings correct using the oauth2 setting, but inbox won't populate",True,2026-06-18,False,,False,False,False,0,0
1588284,Incoming emails marked as read without being opened after Win11 migration,send-receive,3,Message pane preview or auto-mark-as-read interacts with heavy filter usage so messages arriving while another folder is viewed get marked read.,I cannot stop TB from marking my messages as read even if I have never opened them,True,2026-06-19,False,,False,True,True,5,3
1588290,Repeated password prompts and IMAP login errors for multiple accounts,account-login,3,"VPN masks the ISP connection Bell requires, and refusing Password Manager storage causes repeated re-prompting each session.",when log in I get prompted to enter password for all three accounts,False,2026-06-19,False,,False,True,True,4,2
1588292,Provider for Google Calendar add-on OAuth prompt at every startup after 152 upgrade,calendar-tasks,3,"The Provider for Google Calendar add-on fails to persist its OAuth token under TB 152, forcing re-authentication on each launch.","calendar keeps asking for authentication ( oauth ) , I did login successfully",True,2026-06-19,True,MichelT,True,True,True,5,2
1588311,Specific contact's replies always land in spam folder,spam-filters,2,Provider-side (Yahoo) junk classification moves the sender to spam before download; contact was missing from address book source.,their replay always winds up in my spam folder,False,2026-06-19,False,,False,False,True,4,2
1588327,Can receive but cannot send email,send-receive,4,Likely SMTP outgoing server misconfiguration or authentication failure.,la posta arriva ma non riesco ad inviarla,False,2026-06-19,False,,False,False,False,1,0
1588331,"Deleted messages reappear and folder counts wrong, only on PC",send-receive,3,IMAP sync/cache corruption on the desktop; deletions not committing while mobile shows correct state.,se cancello una mail...un secondo dopo mi ricompare!!!,True,2026-06-19,False,,False,False,False,1,0
1588332,Confusion that Thunderbird has its own quota versus Gmail storage limit,settings-config,2,User set up IMAP so messages stay on Gmail; needs to move mail to Local Folders to free quota.,Now Thunderbird is saying I have reached my limit as well.,False,2026-06-19,False,,False,True,True,2,0
1588335,Startup password prompt for a nonexistent account,account-login,2,"Leftover account or server config entry remains after account deletion, triggering an orphan password prompt.",al primo avvio thunderbird chiede una PWS per un account inesistente,False,2026-06-19,False,,False,False,False,1,0
1588337,Can receive but cannot send email - message refused,send-receive,4,"SMTP server rejecting outgoing mail, possibly auth or provider policy issue.",Message refused,False,2026-06-19,False,,False,False,False,1,0
1588338,Can receive but cannot send email,send-receive,4,Outgoing SMTP configuration or authentication failure prevents sending.,ricevo posta ma non posso inviare,False,2026-06-19,False,,False,False,False,1,0
1588342,Known contact repeatedly marked as spam despite whitelisting,spam-filters,3,Corrupted junk filter training data causing misclassification even when sender is in address book.,"Ma fille avec qui j'échange beaucoup de messages, se retrouve régulièrement dans les spams",False,2026-06-19,False,,False,True,True,7,3
1588343,How to create message filters to sort mail into folders,search-folders,1,"User unaware of the message filters feature location, a how-to question.",how do I create a rule that tells Thunderbird which folder to put emails from specific people,False,2026-06-19,False,,False,True,True,1,0
1588345,Missed calendar reminders not shown after startup,calendar-tasks,2,'Show missed reminders for writable calendars' option was disabled.,appointments on the calendar that were scheduled before I open Thunderbird have been “forgotten” and don't appear,False,2026-06-19,True,christ1,True,False,True,2,1
1588348,Login spinning loop at startup after profile corruption,account-login,4,Corrupted profile file related to the login process prevents login completion; restoring backup profile lost folders.,"the status line shows logging in to server but loops; no errors or messages, Thunderbird is 'locked out' spinning",True,2026-06-19,False,,False,True,True,27,14
1588351,Messages not marked as read after v152 update due to Conversations add-on,addons-extensions,3,Outdated Thunderbird Conversations extension incompatible with v152 breaks auto mark-as-read.,"quando leggo un email, il testo del messaggio rimane in grassetto (da leggere)",True,2026-06-19,True,'@next,True,False,False,6,3
1588359,Severe slowness/freezing and missing Junk folder after update,performance-crash,4,Antivirus email scanning plus bloated/unrepaired folders and an unsubscribed Junk folder cause freezes.,Freezes even when trying to mark a mail or erasing it,True,2026-06-19,True,siffemoz,True,True,True,8,3
1588378,API availability for building mail-reading add-ins like Outlook,addons-extensions,1,Developer inquiry about WebExtension MailExtension API capabilities.,"Is it possible via API to Thunderbird, to create Add-Ins as seen from MS Outlook?",False,2026-06-19,False,,False,True,True,1,0
1588384,Stuck auto-reply loop sending to every incoming email,send-receive,4,"Likely server-side out-of-office autoresponder or stuck filter/template, creating a mail loop with mailer daemon.",it's now stuck in an auto-reply loop with the mailer daemon,True,2026-06-19,False,,False,True,True,1,0
1588386,Dragging second image into email creates link instead of embedding,attachments,2,Drag-and-drop of additional inline images produces a link reference rather than embedding the image.,wil ik bv een 2de plaatsen een deze naast de eerste zetten dan gaat het fout bij het verslepen,False,2026-06-19,False,,False,False,False,0,0
1588394,No email reminder action available for local calendar events,calendar-tasks,1,Local calendars only support 'Show an alert'; email reminders require a server-based calendar.,"The only option is ""Show an alert"". Is it possible to to create a reminder option other than ""Show and alert""?",False,2026-06-19,False,,False,False,True,7,3
1588405,Sent messages not saved to Sent folder after upgrade,send-receive,3,Copies & Folders setting for saving sent messages was unset or misconfigured for the account.,things I send aren't being put into SENT folder. Are they being put anywhere?,False,2026-06-19,True,rednoise,True,False,True,2,1
1588408,Profile migration between 32-bit and 64-bit Thunderbird on new PC,migration-import,2,User uncertainty about profile compatibility across architectures; profiles are actually compatible.,there may be a problem if I try to use a Thunderbird profile from one version to a different version,False,2026-06-19,True,rednoise,True,False,True,2,1
1588433,Local folders missing after Windows reboot,other,5,"Possible profile corruption or wrong profile loaded, or disk issue on unsupported Win7 causing local mail store loss.",Upon reboot Thunderbird shows some files from 2024 and no local folders where I stored all my re-directed traffic,True,2026-06-19,True,rednoise,True,True,True,2,0
1588441,Junk mail not moving to Junk folder automatically,spam-filters,2,Junk destination/retention settings not configured to move flagged messages.,"why cant they move into junk folder as i already setup ,, am i miss something at setup?",False,2026-06-19,True,mozilla98,True,True,True,2,0
1588464,Feature request: create folder from Create Filter dialog,search-folders,1,"Filter dialog is modal and lacks folder-creation shortcut, a UX limitation.",Please allow creating new folder directly from the Create Filter dialog,False,2026-06-19,False,,False,True,True,1,0
1588488,"Thunderbird locked up, stops sending/receiving",performance-crash,4,"Application hang preventing mail operations while server still works, possibly connection or profile issue.",Only thunderbird is locked-up.,False,2026-06-20,False,,False,True,True,1,0
1588489,Not receiving all emails from provider,send-receive,3,"Likely server-side/provider issue rather than Thunderbird, per contributor.",marked decrease in the number of emails I am receiving,False,2026-06-20,False,,False,False,True,2,1
1588504,Message list columns/sort headers disappeared and archive import wiped Local Folders,ui-ux,4,Column layout reset after upgrade and possible import overwriting existing Local Folders store.,"wiped out the columns inside folders, and deleted the headers",True,2026-06-20,False,,False,True,True,1,0
1588527,"Cannot send SMTP after Windows 10 EoS, router firmware cause",send-receive,4,ISP-supplied router firmware blocked SMTP; resolved by firmware update.,the problem was the ISP supplied Mercku Router needed an updated firmware driver,False,2026-06-20,True,greenprints,True,False,True,6,3
1588537,Google Calendar re-authentication prompt on every startup,calendar-tasks,3,Provider for Google Calendar add-on fails to persist OAuth token; CalDAV avoids the issue.,I have to enter password for my google calendar every time I start Thunderbird,True,2026-06-20,True,christ1,True,False,True,6,2
1588547,Thunderbird Pro license confusion after donation,other,2,User confused a donation with a paid Pro license; Thunderbird Pro is delivered via add-on not a license number.,krijg ik nog een licentie nummer voor de pro versie ???,True,2026-06-20,False,,False,True,True,1,0
1588554,Recover forgotten saved password,account-login,2,User forgot password but may have saved credentials retrievable via password manager.,"Passwort for Thunderbird vergessen, kann man es auslesen",False,2026-06-20,False,,False,True,True,2,0
1588600,How to auto-sort incoming mail into folders,search-folders,1,User unaware of filters feature for automatic message sorting.,a new system for sorting incoming emails to what I would call folders,False,2026-06-20,False,,False,True,True,1,0
1588604,Multiple accounts stopped authenticating despite correct passwords,account-login,4,"Provider likely requires OAuth or app-specific passwords, or changed auth method breaking existing config.",impossibile autentificarsi sul server. configurazione nome utente o password potrebbero essere sbagliati,True,2026-06-20,False,,False,False,False,1,0
1588609,Saved messages in subfolders disappeared after June 19 update,send-receive,5,Update may have caused profile/index corruption or folder migration issue leading to missing messages.,All of my sae Emails in subfolders have disappeared,True,2026-06-20,False,,False,True,True,3,1
1588623,net.thunderbird integration popup on 152.0 upgrade,settings-config,2,New default-client integration option for Thundermail/Pro OAuth links added in 152.0 without documentation and cannot be opted out.,"opting out of net.thunderbird was not acceptable, and I had to allow it in order to stop the pop-up on every access",True,2026-06-20,True,MattAuSupport,True,True,True,13,5
1588626,Increasing inbox font size and message list layout,ui-ux,1,User needs display/density settings and multi-line message list layout configuration.,How can I make the font size bigger in the Inbox?,False,2026-06-20,False,,False,False,False,0,0
1588637,Messages routed to spam by server-side filter,spam-filters,2,"Provider-side (Fastmail) spam filter moved mail to spam folder, not Thunderbird.",my fastmail spam filter is sending spam to my spam folder,False,2026-06-20,True,hwg8,True,False,False,1,1
1588638,Restoring Roadrunner account without password after computer loss,migration-import,4,No backup of old profile exists; user must reset Spectrum/Roadrunner password and reconfigure from scratch.,I would like to restart a thunderbird mail account again but don't remember my password and my old computer has been destroyed,False,2026-06-20,False,,False,True,True,1,0
1588643,Unwanted paragraph/formatting popup when typing period,ui-ux,2,Unclear; possibly an editor toolbar or accessibility shortcut triggering paragraph formatting; need OS/version details.,"Whenever, I push the ""."" bottom the paragraph item comes up",False,2026-06-20,False,,False,True,True,1,0
1588648,Thunderbird stopped connecting after credential reset prompt,account-login,4,"Authentication/OAuth credentials expired or server security requirements changed, and the user cannot locate the menu to re-authenticate.",one day. I got a notification to re set my credentials - nothing since,False,2026-06-20,False,,False,True,True,9,5
1588650,Thunderbird cannot connect after years of working,account-login,4,Duplicate of connection/authentication failure; likely expired credentials or server protocol changes.,"It worked for years, but now says it cannot connect",False,2026-06-21,False,,False,True,True,1,0
1588651,How to simplify folder layout with many accounts on legacy TB 52,ui-ux,1,How-to question about hiding special IMAP folders and understanding Local Folders/profile backups; not a bug.,"Is there any reason that's a silly idea? What's the Local Folders thing, at the bottom?",False,2026-06-21,False,,False,True,True,6,2
1588668,Global search no longer finds all messages and forces re-download from server,search-folders,3,"IMAP synchronization/offline storage settings changed so messages aren't kept locally, breaking the search index.","it no longer finds all the message for a simple thing, like an email address",True,2026-06-21,False,,False,True,True,1,0
1588683,Repeated daily authentication prompts for all accounts,account-login,4,"OAuth tokens or saved passwords not persisting, possibly due to disabled cookies or corrupted credential store.",Thunderbird has been asking me to authenticate each of my email accounts,True,2026-06-21,False,,False,True,True,1,0
1588709,Cannot find attach button in reply composition window (Conversations add-on),attachments,2,Thunderbird Conversations add-on renders an inline reply pane lacking the composition toolbar; using the small reply arrow opens the full composer.,I am unable to see any way of attaching an image and it looks completely different to the Windows Screenshots.,False,2026-06-21,True,mice1,True,False,True,15,7
1588710,Google Calendar repeatedly asks for password on Thunderbird startup,calendar-tasks,3,"Google OAuth token for calendar not being retained, requiring re-authorization each launch.",Thunderbird always asks for verifying the Google-Calendars when starting Thunderbird,False,2026-06-21,True,christ1,True,True,True,1,0
1588729,Ghost email with no sender/subject dated 01/01/1970 cannot be deleted,send-receive,3,"Corrupted/malformed message with epoch timestamp in the mail store that resists deletion, possibly a bad IMAP message or index corruption.","non mostra anteprima del mittente e neppure testo dell'oggetto etc., ma curiosamente è sempre datata 01/01/1970",True,2026-06-21,False,,False,False,False,1,0
1588734,Running two Thunderbird versions side by side to test calendar,settings-config,1,User wants a parallel install; portable version answers the how-to.,"do not want to mess with the current install, in order to be able to revert easily",False,2026-06-21,False,,False,True,True,1,0
1588737,Mail arriving in wrong Gmail account after update,send-receive,3,Unified/Global Inbox setting is grouping mail so it appears under the secondary account.,Na een laatste update komt al mijn mail binnen op mijn tweede mailadres,False,2026-06-21,False,,False,True,True,1,0
1588738,Thunderbird install fails on latest Ubuntu with Debian Panic crash,performance-crash,4,The Ubuntu App Center (snap) packaging conflict triggers a kernel/system panic during Thunderbird installation.,"the message ""Debian Panic"" quickly apears, and I have to restart the computer",True,2026-06-21,False,,False,False,False,0,0
1588755,"Cannot add new Gmail account, OAuth popup does not appear",account-login,4,"Gmail OAuth2 login window fails to open, falling back to password auth which fails.",non mi si apre finestra pop-up di accesso gmail e mi dice errore di autenticazione,False,2026-06-21,True,'@next,True,False,False,1,0
1588804,Inbox emails moving to Trash by themselves (IMAP/POP interaction),send-receive,4,"A POP account on another device deletes messages from the server, which the IMAP client reflects as moved to Trash.",all my emails contained in the inbox keep moving to the trash box by themselves,False,2026-06-21,False,,False,False,True,5,2
1588814,Old calendar appointments missing after profile migration,migration-import,3,The Import tool does not migrate calendar-data; the calendar sqlite file must be copied manually.,"while the old calendar name appears in calendar pane, I don't see any of my appointments",False,2026-06-21,False,,False,False,False,1,1
1588835,Yahoo login SASL error after years working,account-login,4,POP account with mismatched port 993 and OAuth2 causes SASL authentication failure; needs IMAP/correct settings.,"cant log in to yahoo accounts, get SASL error",False,2026-06-22,False,,False,True,True,3,1
1588906,Google Calendar add-on repeated re-authentication loop,calendar-tasks,3,"A Google-side change breaks the Provider for Google Calendar add-on, forcing repeated re-authentication until an add-on update.",telkens opnieuw aanmelden bij Google? Ik krijg een bericht dat me vraagt me aan te melden om door te gaan naar Provider for Google Calendar,True,2026-06-22,False,,False,True,True,3,1
1588926,IMAP account folders missing/reloading after OS profile move,migration-import,3,"The account's Local Directory path still points to the old profile name, so folders can't be found and are re-fetched.","it somehow showed the path with the previous profile name, unlike the other three Imap accounts",False,2026-06-22,True,ai34w1,True,False,True,2,1
1588933,"Emails stay bold/unread, auto-mark-as-read stopped working",ui-ux,3,"The 'automatically mark messages as read' setting is not taking effect after a recent change, requiring manual marking.",my emails are permanently staying in bold in my folders,False,2026-06-22,False,,False,False,True,2,1
1588938,Confusion moving Gmail IMAP account out of Local Folders / reorder accounts,settings-config,2,User confusion between POP/IMAP setups; reordering accounts in settings does not move folders.,I want to move it to the internet-connected portion of Thunderbird but don't know how to do it properly,False,2026-06-22,True,mozilla98,True,True,True,11,4
